n,Xi(n),Omega(n),E(n),F(n),E_tail_upper,Omega_tail_upper_heuristic
455000,0.2101318662987168,0.6156369762357237,1.3525517375759983,-0.5267828950415578,4.447956496843321e-05,3.202681272340633e-05
456000,0.21013186629873795,0.6156369841322487,1.3525518281729252,-0.5267829777419386,4.438896785025393e-05,3.195723661610606e-05
457000,0.21013186629875896,0.6156369919899172,1.352551918388549,-0.5267830600998729,4.4298752036343804e-05,3.188796345062337e-05
458000,0.21013186629877986,0.6156369998176983,1.3525520082253013,-0.5267831421088232,4.4208915095301294e-05,3.181899124965623e-05
459000,0.21013186629880062,0.6156370076121982,1.3525520976855925,-0.5267832237745936,4.411945461648118e-05,3.1750318053086776e-05
460000,0.21013186629882122,0.6156370153698424,1.3525521867718127,-0.5267833051031491,4.4030368209772666e-05,3.168194191779495e-05
461000,0.2101318662988417,0.6156370230948244,1.352552275486332,-0.5267833860926658,4.394165350538045e-05,3.161386091747457e-05
462000,0.21013186629886205,0.6156370307909697,1.3525523638314996,-0.5267834667416679,4.385330815360846e-05,3.154607314245172e-05
463000,0.21013186629888228,0.6156370384477241,1.3525524518096457,-0.5267835470630393,4.3765329824646414e-05,3.147857669950561e-05
464000,0.21013186629890235,0.6156370460749541,1.3525525394230802,-0.5267836270492238,4.36777162083591e-05,3.141136971169162e-05
465000,0.2101318662989223,0.6156370536705028,1.3525526266740937,-0.5267837067046686,4.359046501407837e-05,3.13444503181667e-05
466000,0.21013186629894215,0.615637061230901,1.352552713564958,-0.5267837860351148,4.3503573970397706e-05,3.127781667401699e-05
467000,0.21013186629896183,0.6156370687613433,1.352552800097925,-0.5267838650376199,4.341704082496941e-05,3.121146695008767e-05
468000,0.21013186629898142,0.615637076260671,1.3525528862752283,-0.5267839437155759,4.333086334430439e-05,3.1145399332814944e-05
469000,0.21013186629900085,0.6156370837261401,1.3525529720990828,-0.5267840220739418,4.3245039313574474e-05,3.1079612024060214e-05
470000,0.2101318662990202,0.6156370911584763,1.3525530575716849,-0.5267841001141884,4.315956653641713e-05,3.101410324094636e-05
471000,0.21013186629903938,0.6156370985633733,1.3525531426952127,-0.5267841778328,4.307444283474275e-05,3.094887121569606e-05
472000,0.21013186629905847,0.6156371059333139,1.352553227471826,-0.5267842552394536,4.298966604854426e-05,3.0883914195472215e-05
473000,0.21013186629907743,0.615637113274378,1.3525533119036668,-0.5267843323302114,4.290523403570919e-05,3.081923044222038e-05
474000,0.21013186629909628,0.6156371205856873,1.35255339599286,-0.5267844091080763,4.282114467183399e-05,3.075481823251314e-05
475000,0.21013186629911498,0.6156371278634897,1.352553479741512,-0.5267844855789073,4.2737395850040756e-05,3.0690675857396543e-05
476000,0.21013186629913358,0.6156371351121459,1.3525535631517125,-0.526784561740433,4.2653985480796203e-05,3.0626801622238344e-05
477000,0.21013186629915206,0.615637142331569,1.3525536462255339,-0.5267846375948129,4.2570911491732834e-05,3.0563193846578273e-05
478000,0.21013186629917044,0.6156371495179276,1.3525537289650316,-0.5267847131479335,4.248817182747238e-05,3.0499850863980094e-05
479000,0.2101318662991887,0.6156371566775717,1.352553811372244,-0.5267847883954836,4.240576444945142e-05,3.0436771021885533e-05
480000,0.21013186629920685,0.6156371638077689,1.352553893449193,-0.5267848633422172,4.232368733574911e-05,3.037395268147008e-05
481000,0.21013186629922487,0.6156371709065369,1.3525539751978841,-0.5267849379921223,4.224193848091704e-05,3.0311394217500513e-05
482000,0.2101318662992428,0.6156371779761314,1.3525540566203067,-0.5267850123449325,4.216051589581123e-05,3.0249094018194236e-05
483000,0.2101318662992606,0.615637185019173,1.3525541377184334,-0.5267850863999998,4.207941760742613e-05,3.0187050485080323e-05
484000,0.2101318662992783,0.6156371920287953,1.3525542184942214,-0.5267851601661478,4.199864165873067e-05,3.0125262032862375e-05
485000,0.21013186629929587,0.6156371990113912,1.352554298949612,-0.5267852336389249,4.191818610850627e-05,3.0063727089282916e-05
486000,0.21013186629931335,0.6156372059686942,1.3525543790865304,-0.5267853068185229,4.1838049031186895e-05,3.000244409498962e-05
487000,0.21013186629933073,0.6156372128939673,1.3525544589068872,-0.5267853797135891,4.1758228516701014e-05,2.994141150340307e-05
488000,0.210131866299348,0.6156372197927824,1.3525545384125768,-0.5267854523204464,4.1678722670315445e-05,2.988062778058619e-05
489000,0.21013186629936514,0.6156372266653906,1.3525546176054786,-0.5267855246407229,4.1599529612481155e-05,2.982009140511527e-05
490000,0.2101318662993822,0.6156372335069178,1.3525546964874573,-0.5267855966811573,4.152064747868086e-05,2.9759800867952556e-05
491000,0.21013186629939914,0.6156372403207451,1.3525547750603628,-0.5267856684402186,4.144207441927851e-05,2.969975467232042e-05
492000,0.210131866299416,0.6156372471097585,1.3525548533260294,-0.526785739916855,4.136380859937051e-05,2.9639951333577e-05
493000,0.21013186629943273,0.6156372538686711,1.352554931286278,-0.5267858111181741,4.128584819863887e-05,2.958038937909346e-05
494000,0.21013186629944935,0.6156372606012257,1.352555008942914,-0.5267858820422389,4.1208191411205925e-05,2.9521067348132605e-05
495000,0.2101318662994659,0.615637267308167,1.3525550862977294,-0.5267859526900964,4.113083644549095e-05,2.9461983791729072e-05
496000,0.21013186629948236,0.6156372739852845,1.352555163352501,-0.5267860230677343,4.1053781524068396e-05,2.9403137272570914e-05
497000,0.21013186629949868,0.6156372806371371,1.3525552401089929,-0.5267860931723571,4.0977024883527846e-05,2.934452636488261e-05
498000,0.21013186629951494,0.6156372872643197,1.3525553165689543,-0.5267861630051197,4.090056477433561e-05,2.9286149654309548e-05
499000,0.21013186629953107,0.6156372938611417,1.352555392734121,-0.5267862325734481,4.082439946069802e-05,2.922800573780376e-05
500000,0.2101318662995471,0.6156373004343101,1.3525554686062151,-0.526786301872358,4.0748527220426276e-05,2.917009322351117e-05
501000,0.21013186629956307,0.6156373069828069,1.3525555441869455,-0.5267863709045755,4.0672946344802915e-05,2.9112410730660117e-05
502000,0.21013186629957892,0.6156373135025863,1.3525556194780075,-0.5267864396758423,4.059765513844984e-05,2.9054956889451194e-05
503000,0.21013186629959468,0.615637319996958,1.352555694481083,-0.5267865081845303,4.052265191919797e-05,2.8997730340948438e-05
504000,0.21013186629961036,0.6156373264693775,1.3525557691978416,-0.5267865764288537,4.044793501795827e-05,2.8940729736971802e-05
505000,0.21013186629962594,0.6156373329106833,1.352555843629939,-0.5267866444196296,4.0373502778594475e-05,2.8883953739990905e-05
506000,0.21013186629964142,0.6156373393297035,1.3525559177790187,-0.5267867121496738,4.0299353557797156e-05,2.8827401023019995e-05
507000,0.2101318662996568,0.6156373457245401,1.3525559916467114,-0.5267867796225145,4.0225485724959354e-05,2.8771070269514226e-05
508000,0.21013186629967212,0.6156373520910936,1.3525560652346347,-0.526786846843869,4.015189766205358e-05,2.8714960173267114e-05
509000,0.21013186629968733,0.6156373584353193,1.3525561385443945,-0.5267869138093879,4.0078587763510305e-05,2.86590694383092e-05
510000,0.21013186629970246,0.615637364756051,1.3525562115775842,-0.5267869805218307,4.000555443609786e-05,2.8603396778807913e-05
511000,0.21013186629971747,0.6156373710490531,1.3525562843357843,-0.5267870469870137,3.993279609880366e-05,2.85479409189686e-05
512000,0.21013186629973243,0.6156373773183821,1.352556356820564,-0.5267871132024495,3.98603111827169e-05,2.8492700592936723e-05
513000,0.21013186629974728,0.6156373835662771,1.3525564290334804,-0.5267871791674561,3.978809813091248e-05,2.8437674544701196e-05
514000,0.21013186629976205,0.6156373897865313,1.352556500976078,-0.5267872448897848,3.9716155398336435e-05,2.838286152799883e-05
515000,0.21013186629977673,0.6156373959840846,1.3525565726498907,-0.5267873103660293,3.9644481451692494e-05,2.832826030621992e-05
516000,0.21013186629979133,0.6156374021593329,1.3525566440564398,-0.5267873755973156,3.9573074769330046e-05,2.8273869652314885e-05
517000,0.21013186629980585,0.6156374083083687,1.3525567151972355,-0.526787440589061,3.9501933841133436e-05,2.8219688348702045e-05
518000,0.21013186629982028,0.6156374144347316,1.3525567860737766,-0.5267875053392247,3.943105716841237e-05,2.8165715187176434e-05
519000,0.21013186629983463,0.6156374205380244,1.35255685668755,-0.5267875698496911,3.936044326379371e-05,2.8111948968819628e-05
520000,0.2101318662998489,0.615637426616446,1.3525569270400326,-0.5267876341237376,3.9290090651114434e-05,2.8058388503910698e-05
521000,0.21013186629986308,0.6156374326727203,1.3525569971326887,-0.5267876981601054,3.9219997865315854e-05,2.800503261183811e-05
522000,0.21013186629987718,0.6156374387069942,1.3525570669669729,-0.5267877619601016,3.9150163452338954e-05,2.7951880121012657e-05
523000,0.2101318662998912,0.6156374447160512,1.352557136544328,-0.5267878255283857,3.908058596902101e-05,2.7898929868781424e-05
524000,0.21013186629990513,0.6156374507032303,1.3525572058661868,-0.5267878888630514,3.901126398299332e-05,2.7846180701342684e-05
525000,0.210131866299919,0.6156374566702887,1.3525572749339705,-0.5267879519637628,3.894219607258007e-05,2.7793631473661792e-05
526000,0.21013186629993277,0.6156374626101829,1.3525573437490903,-0.5267880148389746,3.887338082669839e-05,2.7741281049388038e-05
527000,0.21013186629994648,0.6156374685298974,1.3525574123129471,-0.5267880774831032,3.880481684475951e-05,2.7689128300772433e-05
528000,0.2101318662999601,0.6156374744289966,1.3525574806269307,-0.5267881398979739,3.873650273657103e-05,2.7637172108586433e-05
529000,0.21013186629997366,0.6156374803029215,1.352557548692421,-0.5267882020895258,3.866843712224022e-05,2.7585411362041592e-05
530000,0.21013186629998715,0.6156374861557083,1.352557616510788,-0.5267882640550925,3.860061863207851e-05,2.7533844958710116e-05
531000,0.21013186630000052,0.6156374919885245,1.352557684083391,-0.526788325794866,3.8533045906506974e-05,2.7482471804446283e-05
532000,0.21013186630001385,0.6156374977975421,1.3525577514115796,-0.5267883873140238,3.846571759596286e-05,2.7431290813308827e-05
533000,0.2101318663000271,0.6156375035841044,1.3525578184966938,-0.5267884486125622,3.8398632360807185e-05,2.7380300907484092e-05
534000,0.21013186630004027,0.6156375093518679,1.3525578853400628,-0.5267885096881546,3.833178887123334e-05,2.7329501017210137e-05
535000,0.21013186630005337,0.6156375150958164,1.3525579519430069,-0.5267885705471371,3.826518580717675e-05,2.7278890080701633e-05
536000,0.2101318663000664,0.6156375208196847,1.3525580183068366,-0.5267886311870855,3.819882185822542e-05,2.722846704407562e-05
537000,0.21013186630007935,0.6156375265239529,1.3525580844328526,-0.5267886916088205,3.813269572353159e-05,2.7178230861278095e-05
538000,0.21013186630009223,0.6156375322037972,1.3525581503223465,-0.5267887518184571,3.8066806111724306e-05,2.7128180494011425e-05
539000,0.21013186630010502,0.6156375378648048,1.3525582159766,-0.5267888118116902,3.800115174082293e-05,2.7078314911662523e-05
540000,0.21013186630011776,0.6156375435053011,1.3525582813968862,-0.5267888715914673,3.7935731338151634e-05,2.7028633091231883e-05
541000,0.21013186630013042,0.615637549122307,1.3525583465844682,-0.5267889311620308,3.787054364025484e-05,2.697913401726336e-05
542000,0.21013186630014302,0.6156375547214072,1.3525584115406002,-0.5267889905190499,3.780558739281351e-05,2.692981668177472e-05
543000,0.21013186630015557,0.6156375603007738,1.3525584762665275,-0.5267890496655981,3.774086135056246e-05,2.6880680084189004e-05
544000,0.210131866300168,0.6156375658579065,1.3525585407634868,-0.5267891086054123,3.767636427720844e-05,2.6831723231266573e-05
545000,0.2101318663001804,0.6156375713948125,1.352558605032705,-0.5267891673377121,3.761209494534925e-05,2.678294513703799e-05
546000,0.21013186630019273,0.615637576913756,1.352558669075401,-0.5267892258614523,3.75480521363936e-05,2.6734344822737548e-05
547000,0.21013186630020497,0.6156375824089293,1.3525587328927846,-0.5267892841836503,3.748423464048192e-05,2.668592131673758e-05
548000,0.21013186630021716,0.6156375878865951,1.3525587964860568,-0.5267893422992446,3.7420641256407984e-05,2.6637673654483497e-05
549000,0.2101318663002293,0.6156375933451891,1.3525588598564107,-0.5267894002109923,3.735727079154144e-05,2.6589600878429484e-05
550000,0.21013186630024133,0.6156375987819346,1.35255892300503,-0.526789457922854,3.7294122061751046e-05,2.654170203797493e-05
551000,0.21013186630025332,0.615637604200045,1.3525589859330902,-0.526789515432792,3.723119389132887e-05,2.649397618940155e-05
552000,0.21013186630026526,0.6156376095997911,1.3525590486417594,-0.526789572741703,3.716848511291525e-05,2.644642239581119e-05
553000,0.2101318663002771,0.6156376149780217,1.352559111132196,-0.5267896298538971,3.710599456742452e-05,2.6399039727064282e-05
554000,0.2101318663002889,0.6156376203369353,1.352559173405551,-0.5267896867683269,3.7043721103971556e-05,2.635182725971899e-05
555000,0.21013186630030062,0.6156376256797148,1.3525592354629676,-0.5267897434829523,3.698166357979913e-05,2.630478407697099e-05
556000,0.2101318663003123,0.6156376310001476,1.35255929730558,-0.5267898000051201,3.691982086020604e-05,2.6257909268593937e-05
557000,0.2101318663003239,0.6156376363029867,1.3525593589345153,-0.5267898563312047,3.685819181847592e-05,2.621120193088052e-05
558000,0.21013186630033545,0.6156376415884501,1.352559420350892,-0.5267899124621064,3.6796775335806874e-05,2.616466116658419e-05
559000,0.21013186630034691,0.6156376468528291,1.352559481555821,-0.5267899684026451,3.6735570301241934e-05,2.611828608486151e-05
560000,0.21013186630035835,0.6156376520986325,1.3525595425504058,-0.526790024151415,3.667457561160003e-05,2.607207580121508e-05
561000,0.2101318663003697,0.6156376573278479,1.3525596033357417,-0.526790079707524,3.661379017140792e-05,2.6026029437437122e-05
562000,0.210131866300381,0.6156376625348401,1.3525596639129165,-0.5267901350776953,3.65532128928327e-05,2.598014612155365e-05
563000,0.21013186630039224,0.615637667726065,1.3525597242830103,-0.526790190256553,3.6492842695615066e-05,2.5934424987769212e-05
564000,0.21013186630040342,0.6156376729005708,1.3525597844470962,-0.526790245246122,3.6432678507003274e-05,2.5888865176412256e-05
565000,0.21013186630041453,0.6156376780537605,1.3525598444062392,-0.5267903000520642,3.637271926168778e-05,2.5843465833881038e-05
566000,0.2101318663004256,0.6156376831901743,1.3525599041614975,-0.5267903546708976,3.6312963901736634e-05,2.579822611259013e-05
567000,0.2101318663004366,0.6156376883102763,1.3525599637139216,-0.5267904091032087,3.625341137653136e-05,2.5753145170917478e-05
568000,0.21013186630044753,0.6156376934090584,1.352560023064555,-0.526790463355049,3.619406064270375e-05,2.570822217315203e-05
569000,0.21013186630045844,0.6156376984918399,1.3525600822144332,-0.5267905174221349,3.613491066407317e-05,2.5663456289441897e-05
570000,0.21013186630046926,0.6156377035586172,1.3525601411645862,-0.5267905713054997,3.6075960411584485e-05,2.5618846695743083e-05
571000,0.21013186630048003,0.6156377086045608,1.3525601999160355,-0.5267906250109946,3.601720886324675e-05,2.557439257376873e-05
572000,0.21013186630049074,0.6156377136346844,1.352560258469796,-0.5267906785346208,3.595865500407245e-05,2.5530093110938896e-05
573000,0.2101318663005014,0.6156377186471853,1.352560316826876,-0.5267907318791893,3.590029782601737e-05,2.5485947500330894e-05
574000,0.210131866300512,0.6156377236411956,1.3525603749882764,-0.5267907850465687,3.584213632792115e-05,2.5441954940630094e-05
575000,0.21013186630052255,0.6156377286186228,1.3525604329549918,-0.5267908380358466,3.5784169515448324e-05,2.5398114636081267e-05
576000,0.21013186630053304,0.6156377335800524,1.3525604907280098,-0.5267908908474244,3.572639640103014e-05,2.535442579644046e-05
577000,0.21013186630054348,0.6156377385225607,1.3525605483083107,-0.5267909434852066,3.5668816003806814e-05,2.53108876369273e-05
578000,0.21013186630055386,0.6156377434490193,1.3525606056968693,-0.5267909959472961,3.561142734957047e-05,2.5267499378177865e-05
579000,0.21013186630056419,0.6156377483594205,1.3525606628946532,-0.5267910482346685,3.555422947070861e-05,2.5224260246198016e-05
580000,0.21013186630057448,0.6156377532513286,1.352560719902623,-0.52679110035072,3.549722140614825e-05,2.518116947231717e-05
581000,0.2101318663005847,0.6156377581272998,1.3525607767217336,-0.5267911522938491,3.544040220130048e-05,2.513822629314264e-05
582000,0.21013186630059486,0.6156377629872776,1.3525608333529333,-0.5267912040650609,3.538377090800573e-05,2.5095429950514352e-05
583000,0.21013186630060499,0.615637767829142,1.3525608897971635,-0.5267912556674165,3.53273265844795e-05,2.505277969146007e-05
584000,0.21013186630061506,0.6156377726543271,1.35256094605536,-0.5267913071004179,3.527106829525868e-05,2.50102747681511e-05
585000,0.21013186630062505,0.6156377774658943,1.3525610021284518,-0.5267913583619324,3.521499511114841e-05,2.4967914437858412e-05
586000,0.21013186630063502,0.6156377822581849,1.352561058017362,-0.526791409458542,3.515910610916945e-05,2.4925697962909212e-05
587000,0.21013186630064495,0.6156377870348078,1.3525611137230071,-0.5267914603875544,3.510340037250614e-05,2.488362461064398e-05
588000,0.2101318663006548,0.6156377917975159,1.3525611692462982,-0.5267915111481275,3.504787699045479e-05,2.484169365337393e-05
589000,0.21013186630066463,0.6156377965405846,1.3525612245881398,-0.5267915617468906,3.499253505837268e-05,2.479990436833892e-05
590000,0.21013186630067437,0.6156378012692861,1.3525612797494304,-0.5267916121794699,3.493737367762755e-05,2.475825603766574e-05
591000,0.2101318663006841,0.6156378059833048,1.352561334731063,-0.5267916624470741,3.488239195554752e-05,2.47167479483269e-05
592000,0.21013186630069375,0.6156378106793637,1.352561389533924,-0.5267917125538664,3.482758900537163e-05,2.4675379392099764e-05
593000,0.21013186630070338,0.6156378153616354,1.3525614441588945,-0.5267917624965557,3.4772963946200766e-05,2.4634149665526142e-05
594000,0.21013186630071296,0.6156378200283805,1.3525614986068495,-0.526791812277756,3.471851590294919e-05,2.4593058069872258e-05
595000,0.21013186630072245,0.6156378246775348,1.352561552878658,-0.5267918619004008,3.46642440062964e-05,2.455210391108915e-05
596000,0.21013186630073194,0.6156378293115032,1.3525616069751845,-0.5267919113629493,3.461014739263962e-05,2.4511286499773442e-05
597000,0.21013186630074135,0.6156378339317898,1.352561660897286,-0.5267919606647548,3.455622520404666e-05,2.447060515112854e-05
598000,0.21013186630075073,0.6156378385349177,1.3525617146458153,-0.5267920098101468,3.450247658820929e-05,2.4430059184926164e-05
599000,0.21013186630076006,0.6156378431231337,1.3525617682216189,-0.5267920587977251,3.444890069839706e-05,2.4389647925468354e-05
600000,0.21013186630076935,0.6156378476975126,1.3525618216255382,-0.5267921076272561,3.439549669341155e-05,2.4349370701549718e-05
601000,0.21013186630077857,0.6156378522552168,1.3525618748584087,-0.5267921563024134,3.4342263737541156e-05,2.430922684642024e-05
602000,0.21013186630078776,0.615637856798351,1.3525619279210608,-0.526792204821922,3.42892010005162e-05,2.4269215697748258e-05
603000,0.21013186630079692,0.6156378613275946,1.3525619808143194,-0.5267922531859279,3.423630765746456e-05,2.4229336597583977e-05
604000,0.21013186630080602,0.6156378658393937,1.3525620335390038,-0.5267923013988041,3.418358288886777e-05,2.4189588892323237e-05
605000,0.21013186630081507,0.6156378703388206,1.3525620860959287,-0.526792349456293,3.413102588051737e-05,2.4149971932671703e-05
606000,0.2101318663008241,0.6156378748228375,1.3525621384859023,-0.5267923973622408,3.407863582347195e-05,2.4110485073609353e-05
607000,0.21013186630083305,0.6156378792907484,1.352562190709729,-0.5267924451181475,3.402641191401439e-05,2.407112767435538e-05
608000,0.21013186630084196,0.6156378837455148,1.352562242768207,-0.5267924927218501,3.39743533536096e-05,2.403189909833337e-05
609000,0.21013186630085084,0.6156378881869159,1.3525622946621296,-0.5267925401743629,3.39224593488627e-05,2.3992798713136896e-05
610000,0.21013186630085967,0.6156378926107042,1.3525623463922853,-0.5267925874807214,3.387072911147754e-05,2.3953825890495383e-05
611000,0.21013186630086847,0.6156378970215074,1.3525623979594572,-0.5267926346370814,3.381916185821568e-05,2.3914980006240362e-05
612000,0.2101318663008772,0.6156379014192602,1.3525624493644237,-0.5267926816442863,3.376775681085572e-05,2.3876260440271993e-05
613000,0.2101318663008859,0.6156379058003418,1.3525625006079578,-0.5267927285067301,3.3716513196153075e-05,2.3837666576525997e-05
614000,0.21013186630089456,0.6156379101688796,1.3525625516908282,-0.526792775221054,3.366543024580005e-05,2.3799197802940826e-05
615000,0.2101318663009032,0.6156379145240032,1.3525626026137978,-0.5267928217888914,3.3614507196386426e-05,2.376085351142522e-05
616000,0.21013186630091177,0.6156379188638424,1.3525626533776254,-0.5267928682128712,3.3563743289360315e-05,2.372263309782602e-05
617000,0.21013186630092032,0.6156379231886265,1.3525627039830648,-0.526792914493518,3.351313777098941e-05,2.3684535961896364e-05
618000,0.2101318663009288,0.6156379275018277,1.3525627544308647,-0.5267929606281082,3.346268989232269e-05,2.3646561507264113e-05
619000,0.21013186630093725,0.6156379317989468,1.3525628047217697,-0.5267930066218857,3.341239890915237e-05,2.360870914140065e-05
620000,0.21013186630094566,0.6156379360833789,1.352562854856519,-0.5267930524721944,3.3362264081976274e-05,2.3570978275589933e-05
621000,0.21013186630095404,0.6156379403554842,1.3525629048358474,-0.5267930981794091,3.3312284675960595e-05,2.353336832489787e-05
622000,0.21013186630096237,0.6156379446118155,1.3525629546604854,-0.5267931437477075,3.3262459960902985e-05,2.3495878708141993e-05
623000,0.21013186630097067,0.6156379488552831,1.3525630043311583,-0.5267931891749045,3.3212789211195913e-05,2.34585088478614e-05
624000,0.2101318663009789,0.6156379530861458,1.352563053848587,-0.5267932344614624,3.3163271705790544e-05,2.342125817028701e-05
625000,0.21013186630098712,0.6156379573009896,1.3525631032134888,-0.5267932796115121,3.31139067281608e-05,2.3384126105312084e-05
626000,0.21013186630099528,0.6156379615046281,1.3525631524265749,-0.5267933246209515,3.306469356626785e-05,2.3347112086463048e-05
627000,0.21013186630100342,0.6156379656961037,1.3525632014885534,-0.5267933694914462,3.301563151252486e-05,2.331021555087057e-05
628000,0.21013186630101152,0.615637969871512,1.352563250400127,-0.5267934142276035,3.296671986376222e-05,2.3273435939240943e-05
629000,0.21013186630101957,0.6156379740350167,1.352563299161995,-0.5267934588259586,3.291795792119291e-05,2.3236772695827708e-05
630000,0.2101318663010276,0.6156379781866876,1.3525633477748513,-0.526793503287136,3.2869344990378306e-05,2.3200225268403572e-05
631000,0.21013186630103559,0.6156379823227219,1.3525633962393866,-0.5267935476156291,3.282088038119429e-05,2.3163793108232577e-05
632000,0.21013186630104352,0.6156379864474715,1.3525634445562864,-0.5267935918077714,3.277256340779771e-05,2.3127475670042547e-05
633000,0.2101318663010514,0.6156379905597643,1.3525634927262322,-0.5267936358654165,3.2724393388593036e-05,2.3091272411997778e-05
634000,0.2101318663010593,0.6156379946578201,1.3525635407499017,-0.5267936797910223,3.2676369646199456e-05,2.3055182795672e-05
635000,0.21013186630106712,0.6156379987433946,1.3525635886279679,-0.5267937235835061,3.2628491507418234e-05,2.3019206286021598e-05
636000,0.21013186630107492,0.6156380028173474,1.3525636363610998,-0.5267937672426775,3.2580758303200326e-05,2.298334235135905e-05
637000,0.21013186630108266,0.6156380068769814,1.3525636839499624,-0.5267938107718984,3.253316936861437e-05,2.2947590463326676e-05
638000,0.21013186630109038,0.6156380109236201,1.3525637313952166,-0.5267938541705061,3.2485724042814926e-05,2.291195009687058e-05
639000,0.21013186630109806,0.6156380149594116,1.352563778697519,-0.5267938974370094,3.2438421669011025e-05,2.287642073021485e-05
640000,0.21013186630110572,0.6156380189816811,1.3525638258575226,-0.5267939405747357,3.239126159443502e-05,2.2841001844836018e-05
641000,0.21013186630111333,0.6156380229913133,1.352563872875876,-0.5267939835834493,3.234424317031169e-05,2.2805692925437734e-05
642000,0.2101318663011209,0.615638026990427,1.3525639197532242,-0.5267940264616763,3.2297365751827655e-05,2.2770493459925696e-05
643000,0.21013186630112846,0.6156380309750501,1.3525639664902078,-0.5267940692140293,3.2250628698101085e-05,2.2735402939382806e-05
644000,0.21013186630113595,0.6156380349485219,1.352564013087464,-0.5267941118378063,3.220403137215166e-05,2.2700420858044533e-05
645000,0.21013186630114342,0.6156380389100614,1.352564059545626,-0.5267941543344212,3.21575731408708e-05,2.2665546713274564e-05
646000,0.21013186630115085,0.6156380428577903,1.3525641058653228,-0.5267941967063816,3.211125337499222e-05,2.2630780005540618e-05
647000,0.21013186630115827,0.6156380467942958,1.35256415204718,-0.526794238951726,3.206507144906269e-05,2.2596120238390518e-05
648000,0.21013186630116562,0.6156380507196149,1.3525641980918193,-0.5267942810710388,3.201902674141308e-05,2.2561566918428478e-05
649000,0.21013186630117295,0.6156380546314316,1.3525642439998584,-0.5267943230672538,3.197311863412972e-05,2.2527119555291604e-05
650000,0.21013186630118025,0.6156380585315661,1.3525642897719117,-0.5267943649391653,3.192734651302595e-05,2.2492777661626617e-05
651000,0.21013186630118752,0.6156380624215443,1.3525643354085894,-0.5267944066858576,3.188170976761396e-05,2.2458540753066786e-05
652000,0.21013186630119476,0.6156380662962968,1.3525643809104988,-0.5267944483130073,3.1836207791076885e-05,2.2424408348209082e-05
653000,0.21013186630120195,0.6156380701612753,1.3525644262782426,-0.5267944898157654,3.1790839980241164e-05,2.239037996859152e-05
654000,0.2101318663012091,0.6156380740157227,1.3525644715124208,-0.5267945311954889,3.174560573554914e-05,2.235645513867073e-05
655000,0.21013186630121625,0.6156380778563314,1.3525645166136289,-0.5267945724560812,3.170050446103185e-05,2.2322633385799742e-05
656000,0.21013186630122335,0.6156380816862602,1.3525645615824595,-0.5267946135949759,3.1655535564282214e-05,2.2288914240205924e-05
657000,0.21013186630123043,0.6156380855055062,1.3525646064195018,-0.5267946546127651,3.1610698456428284e-05,2.2255297234969185e-05
658000,0.21013186630123745,0.6156380893112231,1.3525646511253406,-0.52679469551288,3.156599255210683e-05,2.2221781906000328e-05
659000,0.21013186630124447,0.6156380931062729,1.3525646957005582,-0.5267947362930407,3.152141726943718e-05,2.2188367792019623e-05
660000,0.21013186630125144,0.6156380968910008,1.3525647401457326,-0.5267947769534803,3.147697202999525e-05,2.215505443453558e-05
661000,0.21013186630125838,0.6156381006625548,1.3525647844614392,-0.5267948174976261,3.143265625878781e-05,2.2121841377823885e-05
662000,0.2101318663012653,0.6156381044235418,1.3525648286482495,-0.5267948579234423,3.138846938422699e-05,2.208872816890656e-05
663000,0.21013186630127217,0.6156381081748821,1.3525648727067316,-0.5267948982305775,3.1344410838105035e-05,2.2055714357531287e-05
664000,0.210131866301279,0.6156381119118977,1.3525649166374505,-0.5267949384242738,3.130048005556924e-05,2.202279949615093e-05
665000,0.21013186630128583,0.6156381156395568,1.3525649604409675,-0.5267949785001249,3.125667647509715e-05,2.1989983139903247e-05
666000,0.2101318663012926,0.615638119356508,1.352565004117841,-0.5267950184600403,3.121299953847194e-05,2.1957264846590775e-05
667000,0.21013186630129937,0.6156381230608008,1.3525650476686257,-0.5267950583065255,3.116944869075808e-05,2.1924644176660875e-05
668000,0.2101318663013061,0.6156381267547999,1.3525650910938736,-0.5267950980377676,3.11260233802771e-05,2.1892120693186012e-05
669000,0.21013186630131278,0.6156381304388939,1.352565134394133,-0.5267951376539263,3.108272305858372e-05,2.185969396184416e-05
670000,0.21013186630131944,0.6156381341106115,1.352565177569949,-0.526795177158018,3.103954718044207e-05,2.1827363550899403e-05
671000,0.21013186630132608,0.6156381377718174,1.3525652206218637,-0.5267952165487202,3.099649520380214e-05,2.17951290311827e-05
672000,0.21013186630133268,0.6156381414235222,1.3525652635504162,-0.5267952558255613,3.095356658977651e-05,2.1762989976072838e-05
673000,0.21013186630133926,0.6156381450618785,1.352565306356142,-0.5267952949929242,3.091076080261719e-05,2.173094596147754e-05
674000,0.2101318663013458,0.6156381486910916,1.352565349039574,-0.5267953340471365,3.086807730969274e-05,2.1698996565814735e-05
675000,0.21013186630135233,0.6156381523102047,1.3525653916012415,-0.5267953729896844,3.0825515581465546e-05,2.166714136999403e-05
676000,0.21013186630135883,0.6156381559171198,1.352565434041671,-0.5267954118231924,3.0783075091469284e-05,2.163537995739829e-05
677000,0.2101318663013653,0.6156381595143282,1.352565476361386,-0.5267954505456924,3.074075531628663e-05,2.1603711913865427e-05
